lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,600,200,35000000,200000000,99,15.5353535353535,3.77238389229943,16,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,8.03812209090909,1.47893178717447,7.867768
5,0,50,600,200,35000000,225000000,99,13.6464646464646,3.41459392306782,14,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,8.86672775757576,1.8046866677892,8.711012
5,0,50,600,200,35000000,250000000,99,11.9494949494949,3.25881453772699,12,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,9.97825526262626,2.04716875062025,9.810303
5,0,50,600,200,35000000,275000000,99,10.4545454545455,3.33892542677519,11,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,11.198318959596,2.94909340305925,10.685059
5,0,50,600,200,35000000,300000000,99,9.33333333333333,3.19757561222848,9,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,12.2011504343434,3.31748495112829,11.742842
5,0,50,800,200,35000000,25000000,99,99.7676767676768,0.511665604055147,100,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,2.16630251515152,1.57592576770167,1.528078
5,0,50,800,200,35000000,50000000,99,97.1313131313131,4.95828818519848,99,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,1.58123702020202,0.357847323187229,1.520373
5,0,50,800,200,35000000,75000000,99,70.0505050505051,13.0402624060972,72,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,2.00129293939394,0.25347840550936,1.955531
5,0,50,800,200,35000000,100000000,99,42.7474747474747,12.1507062315479,44,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,3.33731905050505,0.709998720916028,3.266466
5,0,50,800,200,35000000,125000000,99,28.5858585858586,7.70768249270618,29,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,4.806494,0.954534008848692,4.5667
5,0,50,800,200,35000000,150000000,99,22.010101010101,5.66315508351104,22,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,6.09165605050505,1.31548154423303,5.782942
