lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,200,200,35000000,275000000,99,7.39393939393939,1.85614358730611,7,80000000,0,80000000,79170173.0196186,12165.3271097652,79170854.490421,805.697591646465,10.1710731399595,805.960165,15.8438162424242,5.53581231452147,14.116515
5,0,50,200,200,35000000,300000000,99,6.77777777777778,1.81577866332739,7,80000000,0,80000000,79170173.0196186,12165.3271097652,79170854.490421,805.697591646465,10.1710731399595,805.960165,16.9050379090909,6.21886358890718,15.115569
5,0,50,400,200,35000000,25000000,99,100,0,100,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,1.49744638383838,0.0469479674239356,1.49659
5,0,50,400,200,35000000,50000000,99,99.9191919191919,0.583388547612185,100,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,1.46867825252525,0.0578568833051221,1.471304
5,0,50,400,200,35000000,75000000,99,78.6565656565657,15.0740766909596,82,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,1.91431208080808,0.512725031378591,1.753362
5,0,50,400,200,35000000,100000000,99,24.7272727272727,5.96557844299735,24,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,5.81964344444444,1.0118627299818,5.789829
5,0,50,400,200,35000000,125000000,99,16.2727272727273,2.52666668298406,16,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,8.22843333333333,1.23053423249094,8.132237
5,0,50,400,200,35000000,150000000,99,12.9494949494949,2.12071290176415,13,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,9.87444831313131,1.58557876700354,9.835588
5,0,50,400,200,35000000,175000000,99,11.1818181818182,1.90254199644514,11,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,11.3339501313131,1.98717965503424,11.259579
5,0,50,400,200,35000000,200000000,99,9.72727272727273,1.95781105286961,10,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,12.6614601212121,2.68222815121175,12.535742
5,0,50,400,200,35000000,225000000,99,8.72727272727273,1.83402190925746,9,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,13.8023850808081,3.25397957614138,13.243424
5,0,50,400,200,35000000,250000000,99,7.78787878787879,1.84209689342052,8,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,15.3174941414141,4.28568625500962,14.364765
5,0,50,400,200,35000000,275000000,99,6.86868686868687,1.72996676060119,7,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,16.1200068383838,4.54142726710727,15.217243
5,0,50,400,200,35000000,300000000,99,6.27272727272727,1.57673248943129,6,80000000,0,80000000,79169455.7834186,10780.3987401479,79171257.960493,1521.5658499596,17.3944906164063,1521.982388,16.9793776262626,5.10695415558822,15.539323
5,0,50,600,200,35000000,25000000,99,100,0,100,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,1.50141419191919,0.0494633740575455,1.506253
5,0,50,600,200,35000000,50000000,99,99.8282828282828,0.915182640859569,100,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,1.47309161616162,0.0607880302440637,1.484226
5,0,50,600,200,35000000,75000000,99,76.3939393939394,19.2002435049494,83,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,2.07102266666667,0.820432018326544,1.758013
5,0,50,600,200,35000000,100000000,99,24.8181818181818,5.63582497874931,23,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,5.85605327272727,1.05916725263854,5.917092
