lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,800,200,35000000,200000000,100,4.54,1.57261925243567,4,100000000,0,100000000,57796668.7376311,979437.67223514,57845104.9043755,31.75203553,0.445934142292005,31.7864815,121.5914243,43.2777979782414,113.223499
5,0,50,800,200,35000000,225000000,100,4.13,1.5741279452061,4,100000000,0,100000000,57796668.7376311,979437.67223514,57845104.9043755,31.75203553,0.445934142292005,31.7864815,119.25979578,48.3246959674271,108.669024
5,0,50,800,200,35000000,250000000,100,3.7,1.55375075676294,4,100000000,0,100000000,57796668.7376311,979437.67223514,57845104.9043755,31.75203553,0.445934142292005,31.7864815,116.06262324,55.1279932497258,106.88734
5,0,50,800,200,35000000,275000000,100,3.43,1.47884065976348,3,100000000,0,100000000,57796668.7376311,979437.67223514,57845104.9043755,31.75203553,0.445934142292005,31.7864815,111.272259858586,58.8128890035247,100.414874
5,0,50,800,200,35000000,300000000,100,3.19,1.49541386454139,3,100000000,0,100000000,57796668.7376311,979437.67223514,57845104.9043755,31.75203553,0.445934142292005,31.7864815,107.121575561225,62.3988209271606,95.0349885
5,0,50,1000,200,35000000,25000000,100,50,0,50,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,2.07662826,0.0863759244759976,2.072493
5,0,50,1000,200,35000000,50000000,100,49.51,2.17652767666132,50,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,2.1021769,0.232084986113586,2.0676565
5,0,50,1000,200,35000000,75000000,100,23.96,12.4096085288128,19,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,11.85027133,20.0314633202572,7.2774765
5,0,50,1000,200,35000000,100000000,100,8.52,2.10569214130162,8.5,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,99.88128471,46.5323436295124,110.979829
5,0,50,1000,200,35000000,125000000,100,6.14,1.69383910366094,6,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,130.37332006,31.6903566403385,127.778196
5,0,50,1000,200,35000000,150000000,100,4.95,1.65373773157913,5,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,131.56098724,35.997071610797,126.835683
5,0,50,1000,200,35000000,175000000,100,4.34,1.63435342295084,4,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,129.49720945,42.3139623446202,121.467308
5,0,50,1000,200,35000000,200000000,100,3.85,1.62912258717397,4,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,127.54195678,48.7988717876397,119.620097
5,0,50,1000,200,35000000,225000000,100,3.49,1.5008078632604,3,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,124.515404929293,51.9602143894974,115.878972
5,0,50,1000,200,35000000,250000000,100,3.15,1.48647097502641,3,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,118.399161793814,56.7148504170875,109.13007
5,0,50,1000,200,35000000,275000000,100,2.91,1.38604152575279,3,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,114.53984928125,60.2594002309117,106.038372
5,0,50,1000,200,35000000,300000000,100,2.72,1.35646599662505,3,100000000,0,100000000,47693717.4943527,1071681.00417338,47775331.966131,31.77683297,0.414786628445251,31.774739,110.909575927083,63.7196797717154,97.6132275
