lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,800,200,35000000,25000000,99,99.4040404040404,0.727298494699165,100,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,1.49046619191919,0.0431451164133316,1.483478
5,0,50,800,200,35000000,50000000,99,99.3939393939394,0.682405436645177,99,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,1.46057255555556,0.0564733309914498,1.469659
5,0,50,800,200,35000000,75000000,99,97.6767676767677,4.91110420857835,99,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,1.4647188989899,0.0991343054904372,1.456777
5,0,50,800,200,35000000,100000000,99,66.3939393939394,21.3641021541611,72,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,2.46105017171717,1.15928240799552,1.929891
5,0,50,800,200,35000000,125000000,99,25.4141414141414,6.95321112282473,24,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,5.73487041414141,1.14492926506368,5.703959
5,0,50,800,200,35000000,150000000,99,17.4747474747475,2.74547283888398,17,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,7.93295613131313,1.026975516526,7.809649
5,0,50,800,200,35000000,175000000,99,14.0909090909091,2.07556684704424,14,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,9.62662438383838,1.44719569564986,9.460624
5,0,50,800,200,35000000,200000000,99,11.7575757575758,2.12416086236477,12,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,11.3249536767677,2.11688669851706,11.035431
5,0,50,800,200,35000000,225000000,99,10.3030303030303,2.20599621372992,10,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,13.028642979798,2.94702676617915,12.122372
5,0,50,800,200,35000000,250000000,99,8.92929292929293,2.0910524898619,9,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,14.7516354949495,4.32654412570127,14.06847
5,0,50,800,200,35000000,275000000,99,7.88888888888889,2.21722794796625,8,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,16.6205208383838,5.45552272706092,14.75908
5,0,50,800,200,35000000,300000000,99,7.06060606060606,2.27146532682832,7,100000000,0,100000000,99165104.8499688,9067.70935002051,99166213.893086,3030.27948781818,23.8207415229133,3027.813094,18.6862583333333,8.24676046213927,16.076084
5,0,50,1000,200,35000000,25000000,99,99.3838383838384,0.68074195277414,99,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,1.48905483838384,0.0457118790423874,1.486629
5,0,50,1000,200,35000000,50000000,99,99.3434343434343,0.730691818696866,99,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,1.45557191919192,0.0535572127549132,1.452377
5,0,50,1000,200,35000000,75000000,99,97.4848484848485,3.23363583944065,99,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,1.44640146464646,0.0744598646697605,1.439943
5,0,50,1000,200,35000000,100000000,99,60.3333333333333,19.9698752717023,61,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,2.59059951515151,0.973131236654555,2.226276
5,0,50,1000,200,35000000,125000000,99,24.6767676767677,7.67958901274403,23,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,5.80345157575758,1.01787868952705,5.855705
5,0,50,1000,200,35000000,150000000,99,16.6767676767677,2.82780755496624,16,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,8.2753514040404,1.28151727393194,8.092107
5,0,50,1000,200,35000000,175000000,99,13.3131313131313,2.58980128717836,13,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,10.1485127272727,1.8549080204277,9.909738
5,0,50,1000,200,35000000,200000000,99,11.6666666666667,2.42436610692531,12,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,11.6093528787879,2.66669117147527,11.034241
5,0,50,1000,200,35000000,225000000,99,10.3939393939394,2.18911118772158,11,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,12.8965095757576,3.20399533440125,12.15066
5,0,50,1000,200,35000000,250000000,99,9.16161616161616,2.03393190496188,9,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,14.4167119292929,3.50687861369939,13.462157
5,0,50,1000,200,35000000,275000000,99,8.17171717171717,1.93802131388421,8,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,15.8180464545455,3.85020729825548,15.168694
5,0,50,1000,200,35000000,300000000,99,7.27272727272727,1.94211215663321,7,100000000,0,100000000,99164686.4967381,9115.6577752394,99165316.82332,3741.16293085859,31.5995366965802,3740.899747,17.5433598686869,5.14461526878288,16.427805
